title,url 
青春の門 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%9D%92%E6%98%A5%E3%81%AE%E9%96%80
復活の日 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%BE%A9%E6%B4%BB%E3%81%AE%E6%97%A5
魔界転生 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%AD%94%E7%95%8C%E8%BB%A2%E7%94%9F
永田靖 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%B0%B8%E7%94%B0%E9%9D%96
柳永二郎 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%9F%B3%E6%B0%B8%E4%BA%8C%E9%83%8E
三津田健 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%B8%89%E6%B4%A5%E7%94%B0%E5%81%A5
植村謙二郎 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%A4%8D%E6%9D%91%E8%AC%99%E4%BA%8C%E9%83%8E
佐藤肇 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%BD%90%E8%97%A4%E8%82%87
硯 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%A1%AF
Category:C11 steam locomotives - Wikimedia Commons,https://commons.wikimedia.org/wiki/Category:C11_steam_locomotives?uselang=ja
荻外荘公園 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%8D%BB%E5%A4%96%E8%8D%98
Black Lizard – Wikipedia,https://sv.wikipedia.org/wiki/Black_Lizard
小菅村 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%B0%8F%E8%8F%85%E6%9D%91
読売ウイークリー - Wikipedia,https://ja.wikipedia.org/wiki/%E8%AA%AD%E5%A3%B2%E3%82%A6%E3%82%A4%E3%83%BC%E3%82%AF%E3%83%AA%E3%83%BC
田口拓也 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%94%B0%E5%8F%A3%E6%8B%93%E4%B9%9F
Category:赤川次郎の小説 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E8%B5%A4%E5%B7%9D%E6%AC%A1%E9%83%8E%E3%81%AE%E5%B0%8F%E8%AA%AC
Category:赤川次郎原作の映画作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E8%B5%A4%E5%B7%9D%E6%AC%A1%E9%83%8E%E5%8E%9F%E4%BD%9C%E3%81%AE%E6%98%A0%E7%94%BB%E4%BD%9C%E5%93%81
Category:1985年の映画 - Wikipedia,https://ja.wikipedia.org/wiki/Category:1985%E5%B9%B4%E3%81%AE%E6%98%A0%E7%94%BB
1985年の映画 - Wikipedia,https://ja.wikipedia.org/wiki/1985%E5%B9%B4%E3%81%AE%E6%98%A0%E7%94%BB
伊達弘 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%BC%8A%E9%81%94%E5%BC%98
チェッカーモータース - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%81%E3%82%A7%E3%83%83%E3%82%AB%E3%83%BC%E3%83%A2%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%B9
イーハトーブの幽霊 - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%BC%E3%83%8F%E3%83%88%E3%83%BC%E3%83%96%E3%81%AE%E5%B9%BD%E9%9C%8A
舛田明廣 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%88%9B%E7%94%B0%E6%98%8E%E5%BB%A3
関連ページの更新状況 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E9%96%A2%E9%80%A3%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AE%E6%9B%B4%E6%96%B0%E7%8A%B6%E6%B3%81/%E9%89%84%E9%81%93%E5%93%A1_(%E5%B0%8F%E8%AA%AC)
「鉄道員 (小説)」へリンクしているページ - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E3%83%AA%E3%83%B3%E3%82%AF%E5%85%83/%E9%89%84%E9%81%93%E5%93%A1_(%E5%B0%8F%E8%AA%AC)
ノート:鉄道員 (小説) - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%8E%E3%83%BC%E3%83%88:%E9%89%84%E9%81%93%E5%93%A1_(%E5%B0%8F%E8%AA%AC)
Category:集団就職を扱った作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E9%9B%86%E5%9B%A3%E5%B0%B1%E8%81%B7%E3%82%92%E6%89%B1%E3%81%A3%E3%81%9F%E4%BD%9C%E5%93%81
Category:鉄道駅を舞台とした作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E9%89%84%E9%81%93%E9%A7%85%E3%82%92%E8%88%9E%E5%8F%B0%E3%81%A8%E3%81%97%E3%81%9F%E4%BD%9C%E5%93%81
Category:鉄道の文学 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E9%89%84%E9%81%93%E3%81%AE%E6%96%87%E5%AD%A6
Category:直木三十五賞 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E7%9B%B4%E6%9C%A8%E4%B8%89%E5%8D%81%E4%BA%94%E8%B3%9E
Category:1995年の小説 - Wikipedia,https://ja.wikipedia.org/wiki/Category:1995%E5%B9%B4%E3%81%AE%E5%B0%8F%E8%AA%AC
Category:浅田次郎 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E6%B5%85%E7%94%B0%E6%AC%A1%E9%83%8E
Category:1997年の小説の短編集 - Wikipedia,https://ja.wikipedia.org/wiki/Category:1997%E5%B9%B4%E3%81%AE%E5%B0%8F%E8%AA%AC%E3%81%AE%E7%9F%AD%E7%B7%A8%E9%9B%86
Category:文学を原作とする漫画作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E6%96%87%E5%AD%A6%E3%82%92%E5%8E%9F%E4%BD%9C%E3%81%A8%E3%81%99%E3%82%8B%E6%BC%AB%E7%94%BB%E4%BD%9C%E5%93%81
Category:浅田次郎原作のテレビドラマ - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E6%B5%85%E7%94%B0%E6%AC%A1%E9%83%8E%E5%8E%9F%E4%BD%9C%E3%81%AE%E3%83%86%E3%83%AC%E3%83%93%E3%83%89%E3%83%A9%E3%83%9E
間宮芳生 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%96%93%E5%AE%AE%E8%8A%B3%E7%94%9F
中島丈博 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%B3%B6%E4%B8%88%E5%8D%9A
関連ページの更新状況 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E9%96%A2%E9%80%A3%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AE%E6%9B%B4%E6%96%B0%E7%8A%B6%E6%B3%81/%E3%82%B7%E3%83%99%E3%83%AA%E3%82%A2%E8%B6%85%E7%89%B9%E6%80%A5
「シベリア超特急」へリンクしているページ - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E3%83%AA%E3%83%B3%E3%82%AF%E5%85%83/%E3%82%B7%E3%83%99%E3%83%AA%E3%82%A2%E8%B6%85%E7%89%B9%E6%80%A5
黒岩重吾 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%BB%92%E5%B2%A9%E9%87%8D%E5%90%BE
腐蝕の構造 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%85%90%E8%9D%95%E3%81%AE%E6%A7%8B%E9%80%A0
江戸特捜指令 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%B1%9F%E6%88%B8%E7%89%B9%E6%8D%9C%E6%8C%87%E4%BB%A4
白雪姫と七人の悪党たち - Wikipedia,https://ja.wikipedia.org/wiki/%E7%99%BD%E9%9B%AA%E5%A7%AB%E3%81%A8%E4%B8%83%E4%BA%BA%E3%81%AE%E6%82%AA%E5%85%9A%E3%81%9F%E3%81%A1
お荷物小荷物 - Wikipedia,https://ja.wikipedia.org/wiki/%E3%81%8A%E8%8D%B7%E7%89%A9%E5%B0%8F%E8%8D%B7%E7%89%A9
戦国艶物語 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%88%A6%E5%9B%BD%E8%89%B6%E7%89%A9%E8%AA%9E
長川千佳子 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B7%9D%E5%8D%83%E4%BD%B3%E5%AD%90
鳥越まり - Wikipedia,https://ja.wikipedia.org/wiki/%E9%B3%A5%E8%B6%8A%E3%83%9E%E3%83%AA
上山竜治 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%B1%B1%E7%AB%9C%E5%8F%B8
田波靖男 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%94%B0%E6%B3%A2%E9%9D%96%E7%94%B7
島田陽子 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%B3%B6%E7%94%B0%E6%A5%8A%E5%AD%90
井上梅次 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%BA%95%E4%B8%8A%E6%A2%85%E6%AC%A1
江戸川乱歩の美女シリーズ - Wikipedia,https://ja.wikipedia.org/wiki/%E6%B1%9F%E6%88%B8%E5%B7%9D%E4%B9%B1%E6%AD%A9%E3%81%AE%E7%BE%8E%E5%A5%B3%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA
関本郁夫 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%96%A2%E6%9C%AC%E9%83%81%E5%A4%AB
西園寺章雄 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%96%8E%E7%A9%8F%E5%AF%BA%E5%BF%A0%E9%9B%84
麻田ルミ - Wikipedia,https://ja.wikipedia.org/wiki/%E9%BA%BB%E7%94%B0%E3%83%AB%E3%83%9F
関連ページの更新状況 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E9%96%A2%E9%80%A3%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AE%E6%9B%B4%E6%96%B0%E7%8A%B6%E6%B3%81/%E9%BB%92%E8%96%94%E8%96%87%E3%81%AE%E9%A4%A8
てらそままさき - Wikipedia,https://ja.wikipedia.org/wiki/%E3%81%A6%E3%82%89%E3%81%9D%E3%81%BE%E6%98%8C%E7%B4%80
「黒薔薇の館」へリンクしているページ - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E3%83%AA%E3%83%B3%E3%82%AF%E5%85%83/%E9%BB%92%E8%96%94%E8%96%87%E3%81%AE%E9%A4%A8
顔 (松本清張) - Wikipedia,https://ja.wikipedia.org/wiki/%E9%A1%94_(%E6%9D%BE%E6%9C%AC%E6%B8%85%E5%BC%B5)
彩り河 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%BD%A9%E3%82%8A%E6%B2%B3
松本清張原作の映画一覧 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%9C%AC%E6%B8%85%E5%BC%B5%E5%8E%9F%E4%BD%9C%E3%81%AE%E6%98%A0%E7%94%BB%E4%B8%80%E8%A6%A7
Category:松本清張原作の映画作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E6%9D%BE%E6%9C%AC%E6%B8%85%E5%BC%B5%E5%8E%9F%E4%BD%9C%E3%81%AE%E6%98%A0%E7%94%BB%E4%BD%9C%E5%93%81
Template:松本清張原作の映画作品 - Wikipedia,https://ja.wikipedia.org/wiki/Template:%E6%9D%BE%E6%9C%AC%E6%B8%85%E5%BC%B5%E5%8E%9F%E4%BD%9C%E3%81%AE%E6%98%A0%E7%94%BB%E4%BD%9C%E5%93%81
岩田廣一 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%B2%A9%E7%94%B0%E5%BA%83%E4%B8%80
近藤照男 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%BF%91%E8%97%A4%E7%85%A7%E7%94%B7
棚田吾郎 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%A3%9A%E7%94%B0%E5%90%BE%E9%83%8E
佐藤晟也 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%BD%90%E8%97%A4%E6%99%9F%E4%B9%9F
秋山敏 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%A7%8B%E5%B1%B1%E6%95%8F
潮健児 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%BD%AE%E5%81%A5%E5%85%90
久地明 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%B9%85%E5%9C%B0%E6%98%8E
岡野耕作 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%B2%A1%E9%87%8E%E8%80%95%E4%BD%9C
岩上瑛 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%B2%A9%E4%B8%8A%E7%91%9B
登戸研究所 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%99%BB%E6%88%B8%E7%A0%94%E7%A9%B6%E6%89%80
銀鱗荘 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%8A%80%E9%B1%97%E8%8D%98
東富士演習場 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%9D%B1%E5%AF%8C%E5%A3%AB%E6%BC%94%E7%BF%92%E5%A0%B4
横浜外国人墓地 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%A8%AA%E6%B5%9C%E5%A4%96%E5%9B%BD%E4%BA%BA%E5%A2%93%E5%9C%B0
真鶴岬 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%9C%9F%E9%B6%B4%E5%B2%AC
不如帰 (小説) - Wikipedia,https://ja.wikipedia.org/wiki/%E4%B8%8D%E5%A6%82%E5%B8%B0_(%E5%B0%8F%E8%AA%AC)
小樽運河 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%B0%8F%E6%A8%BD%E9%81%8B%E6%B2%B3
ジンチョウゲ - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%B3%E3%83%81%E3%83%A7%E3%82%A6%E3%82%B2
錦ヶ浦 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%8C%A6%E3%83%B6%E6%B5%A6
踊り子 (列車) - Wikipedia,https://ja.wikipedia.org/wiki/%E8%B8%8A%E3%82%8A%E5%AD%90_(%E5%88%97%E8%BB%8A)
読売広告社 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%AA%AD%E5%A3%B2%E5%BA%83%E5%91%8A%E7%A4%BE
オタ芸 - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%82%BF%E8%8A%B8
野崎宏二 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%87%8E%E5%B4%8E%E5%AE%8F%E4%BA%8C
ライムライト (音楽グループ) - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%82%A4%E3%83%A0%E3%83%A9%E3%82%A4%E3%83%88_(%E9%9F%B3%E6%A5%BD%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97)
ハンドルネーム - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%B3%E3%83%89%E3%83%AB%E3%83%8D%E3%83%BC%E3%83%A0
屋上 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%B1%8B%E4%B8%8A
関連ページの更新状況 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E9%96%A2%E9%80%A3%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AE%E6%9B%B4%E6%96%B0%E7%8A%B6%E6%B3%81/%E7%B5%90%E5%A9%9A%E6%A1%88%E5%86%85%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%83%BC%E9%A2%A8
「結婚案内ミステリー風」へリンクしているページ - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E3%83%AA%E3%83%B3%E3%82%AF%E5%85%83/%E7%B5%90%E5%A9%9A%E6%A1%88%E5%86%85%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%83%BC%E9%A2%A8
さかいかな - Wikipedia,https://ja.wikipedia.org/wiki/%E3%81%95%E3%81%8B%E3%81%84%E3%81%8B%E3%81%AA
ノート:結婚案内ミステリー風 - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%8E%E3%83%BC%E3%83%88:%E7%B5%90%E5%A9%9A%E6%A1%88%E5%86%85%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%83%BC%E9%A2%A8
結婚案内ミステリー風 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%B5%90%E5%A9%9A%E6%A1%88%E5%86%85%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%83%BC%E9%A2%A8
Category:赤川次郎原作のテレビドラマ - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E8%B5%A4%E5%B7%9D%E6%AC%A1%E9%83%8E%E5%8E%9F%E4%BD%9C%E3%81%AE%E3%83%86%E3%83%AC%E3%83%93%E3%83%89%E3%83%A9%E3%83%9E
Samurai Resurrection (2003) - IMDb,https://www.imdb.com/title/tt0368855/
Category:土曜ワイド劇場 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E5%9C%9F%E6%9B%9C%E3%83%AF%E3%82%A4%E3%83%89%E5%8A%87%E5%A0%B4
Samurai Reincarnation (1981) - IMDb,https://www.imdb.com/title/tt0082699/
Category:1979年の小説 - Wikipedia,https://ja.wikipedia.org/wiki/Category:1979%E5%B9%B4%E3%81%AE%E5%B0%8F%E8%AA%AC
"中田譲治 on Twitter: ""ライブマン放映30周年と言う事で。

大教授ビアスのイメージ作りに当時妖しい色気で素敵だなと思っていたラビリンスのデヴィッドボウイ氏と魔界転生の沢田研二さんを僭越ながら参考にさせて頂いたっけ。… """,https://twitter.com/joujinakata123/status/968334551402639360
"
	魔界転生(2003) - 作品情報・映画レビュー -KINENOTE（キネノート）
",http://www.kinenote.com/main/public/cinema/detail.aspx?cinema_id=42448
海峡 (1981年のテレビドラマ) - Wikipedia,https://ja.wikipedia.org/wiki/%E6%B5%B7%E5%B3%A1_(1981%E5%B9%B4%E3%81%AE%E3%83%86%E3%83%AC%E3%83%93%E3%83%89%E3%83%A9%E3%83%9E)
夫婦 (1978年のテレビドラマ) - Wikipedia,https://ja.wikipedia.org/wiki/%E5%A4%AB%E5%A9%A6_(1978%E5%B9%B4%E3%81%AE%E3%83%86%E3%83%AC%E3%83%93%E3%83%89%E3%83%A9%E3%83%9E)
生井健夫 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%94%9F%E4%BA%95%E5%81%A5%E5%A4%AB
桜むつ子 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%A1%9C%E3%82%80%E3%81%A4%E5%AD%90
楠トシエ - Wikipedia,https://ja.wikipedia.org/wiki/%E6%A5%A0%E3%83%88%E3%82%B7%E3%82%A8
石田太郎 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%9F%B3%E7%94%B0%E5%BC%A6%E5%A4%AA%E9%83%8E
谷幹一 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%B0%B7%E5%B9%B9%E4%B8%80
Category:丹波哲郎 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E4%B8%B9%E6%B3%A2%E5%93%B2%E9%83%8E
Category:芥川也寸志の作曲映画 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E8%8A%A5%E5%B7%9D%E4%B9%9F%E5%AF%B8%E5%BF%97%E3%81%AE%E4%BD%9C%E6%9B%B2%E6%98%A0%E7%94%BB
Category:新藤兼人の脚本作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E6%96%B0%E8%97%A4%E5%85%BC%E4%BA%BA%E3%81%AE%E8%84%9A%E6%9C%AC%E4%BD%9C%E5%93%81
Category:野村芳太郎の監督映画 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E9%87%8E%E6%9D%91%E8%8A%B3%E5%A4%AA%E9%83%8E%E3%81%AE%E7%9B%A3%E7%9D%A3%E6%98%A0%E7%94%BB
映画 魔界転生 - allcinema,http://www.allcinema.net/prog/show_c.php?num_c=86195
Category:朝日新聞の連載小説 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E6%9C%9D%E6%97%A5%E6%96%B0%E8%81%9E%E3%81%AE%E9%80%A3%E8%BC%89%E5%B0%8F%E8%AA%AC
Category:1961年の小説 - Wikipedia,https://ja.wikipedia.org/wiki/Category:1961%E5%B9%B4%E3%81%AE%E5%B0%8F%E8%AA%AC
新村礼子 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%96%B0%E6%9D%91%E7%A4%BC%E5%AD%90
ニュードキュメンタリードラマ昭和 松本清張事件にせまる - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%89%E3%82%AD%E3%83%A5%E3%83%A1%E3%83%B3%E3%82%BF%E3%83%AA%E3%83%BC%E3%83%89%E3%83%A9%E3%83%9E%E6%98%AD%E5%92%8C_%E6%9D%BE%E6%9C%AC%E6%B8%85%E5%BC%B5%E4%BA%8B%E4%BB%B6%E3%81%AB%E3%81%9B%E3%81%BE%E3%82%8B
Makai Tenshou – Wikipedia tiếng Việt,https://vi.wikipedia.org/wiki/Makai_Tenshou
脱兎のごとく 岡倉天心 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%84%B1%E5%85%8E%E3%81%AE%E3%81%94%E3%81%A8%E3%81%8F_%E5%B2%A1%E5%80%89%E5%A4%A9%E5%BF%83
栗山昌良 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%A0%97%E5%B1%B1%E6%98%8C%E8%89%AF
橋本和幸 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%A9%8B%E6%9C%AC%E5%92%8C%E5%B9%B8
魔界轉生 - 维基百科，自由的百科全书,https://zh.wikipedia.org/wiki/%E9%AD%94%E7%95%8C%E8%BD%89%E7%94%9F
映画 魔界転生 - allcinema,http://www.allcinema.net/prog/show_c.php?num_c=240097
出口典雄 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%87%BA%E5%8F%A3%E5%85%B8%E9%9B%84
三石精一 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%B8%89%E7%9F%B3%E7%B2%BE%E4%B8%80
Kao (1957) - IMDb,https://www.imdb.com/title/tt1574617/
日本都市センターホール - Wikipedia,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E9%83%BD%E5%B8%82%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%9B%E3%83%BC%E3%83%AB
宇崎慧 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%AE%87%E5%B4%8E%E6%85%A7
原田保 - Wikipedia,https://ja.wikipedia.org/wiki/%E5%8E%9F%E7%94%B0%E4%BF%9D
高橋巌 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%AB%98%E6%A9%8B%E5%B7%8C
高松市民会館 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%AB%98%E6%9D%BE%E5%B8%82%E6%B0%91%E4%BC%9A%E9%A4%A8
愛知厚生年金会館 - Wikipedia,https://ja.wikipedia.org/wiki/%E6%84%9B%E7%9F%A5%E5%8E%9A%E7%94%9F%E5%B9%B4%E9%87%91%E4%BC%9A%E9%A4%A8
遠藤宣彦 - Wikipedia,https://ja.wikipedia.org/wiki/%E9%81%A0%E8%97%A4%E5%AE%A3%E5%BD%A6
井上純一 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%BA%95%E4%B8%8A%E7%B4%94%E4%B8%80
福田逸 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%A6%8F%E7%94%B0%E9%80%B8
菅原謙次 - Wikipedia,https://ja.wikipedia.org/wiki/%E8%8F%85%E5%8E%9F%E8%AC%99%E6%AC%A1
テレビ朝日水曜22時枠刑事ドラマ - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%86%E3%83%AC%E3%83%93%E6%9C%9D%E6%97%A5%E6%B0%B4%E6%9B%9C22%E6%99%82%E6%9E%A0%E5%88%91%E4%BA%8B%E3%83%89%E3%83%A9%E3%83%9E
テレビ朝日水曜夜9時枠時代劇 - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%86%E3%83%AC%E3%83%93%E6%9C%9D%E6%97%A5%E6%B0%B4%E6%9B%9C%E5%A4%9C9%E6%99%82%E6%9E%A0%E6%99%82%E4%BB%A3%E5%8A%87
"
	顔(1957) - 作品情報・映画レビュー -KINENOTE（キネノート）
",http://www.kinenote.com/main/public/cinema/detail.aspx?cinema_id=25151
テレビ朝日水曜8時枠の連続ドラマ - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%86%E3%83%AC%E3%83%93%E6%9C%9D%E6%97%A5%E6%B0%B4%E6%9B%9C8%E6%99%82%E6%9E%A0%E3%81%AE%E9%80%A3%E7%B6%9A%E3%83%89%E3%83%A9%E3%83%9E
テレビ朝日火曜9時枠の連続ドラマ - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%86%E3%83%AC%E3%83%93%E6%9C%9D%E6%97%A5%E7%81%AB%E6%9B%9C9%E6%99%82%E6%9E%A0%E3%81%AE%E9%80%A3%E7%B6%9A%E3%83%89%E3%83%A9%E3%83%9E
映画 顔 - allcinema,http://www.allcinema.net/prog/show_c.php?num_c=137621
テレビ朝日火曜8時枠の連続ドラマ - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%86%E3%83%AC%E3%83%93%E6%9C%9D%E6%97%A5%E7%81%AB%E6%9B%9C8%E6%99%82%E6%9E%A0%E3%81%AE%E9%80%A3%E7%B6%9A%E3%83%89%E3%83%A9%E3%83%9E
Category:なかよし本誌の漫画作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E3%81%AA%E3%81%8B%E3%82%88%E3%81%97%E6%9C%AC%E8%AA%8C%E3%81%AE%E6%BC%AB%E7%94%BB%E4%BD%9C%E5%93%81
ポーラ名作劇場 - Wikipedia,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%BC%E3%83%A9%E5%90%8D%E4%BD%9C%E5%8A%87%E5%A0%B4
関連ページの更新状況 - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E9%96%A2%E9%80%A3%E3%83%9A%E3%83%BC%E3%82%B8%E3%81%AE%E6%9B%B4%E6%96%B0%E7%8A%B6%E6%B3%81/%E9%BB%92%E8%9C%A5%E8%9C%B4
Category:NHK-FMのラジオドラマ - Wikipedia,https://ja.wikipedia.org/wiki/Category:NHK-FM%E3%81%AE%E3%83%A9%E3%82%B8%E3%82%AA%E3%83%89%E3%83%A9%E3%83%9E
Category:2009年のラジオドラマ - Wikipedia,https://ja.wikipedia.org/wiki/Category:2009%E5%B9%B4%E3%81%AE%E3%83%A9%E3%82%B8%E3%82%AA%E3%83%89%E3%83%A9%E3%83%9E
「黒蜥蜴」へリンクしているページ - Wikipedia,https://ja.wikipedia.org/wiki/%E7%89%B9%E5%88%A5:%E3%83%AA%E3%83%B3%E3%82%AF%E5%85%83/%E9%BB%92%E8%9C%A5%E8%9C%B4
Category:大阪市を舞台とした漫画作品 - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E5%A4%A7%E9%98%AA%E5%B8%82%E3%82%92%E8%88%9E%E5%8F%B0%E3%81%A8%E3%81%97%E3%81%9F%E6%BC%AB%E7%94%BB%E4%BD%9C%E5%93%81
Category:大阪市を舞台としたテレビドラマ - Wikipedia,https://ja.wikipedia.org/wiki/Category:%E5%A4%A7%E9%98%AA%E5%B8%82%E3%82%92%E8%88%9E%E5%8F%B0%E3%81%A8%E3%81%97%E3%81%9F%E3%83%86%E3%83%AC%E3%83%93%E3%83%89%E3%83%A9%E3%83%9E
上田慎一郎 - Wikipedia,https://ja.wikipedia.org/wiki/%E4%B8%8A%E7%94%B0%E6%85%8E%E4%B8%80%E9%83%8E
吉田大八 (映画監督) - Wikipedia,https://ja.wikipedia.org/wiki/%E5%90%89%E7%94%B0%E5%A4%A7%E5%85%AB_(%E6%98%A0%E7%94%BB%E7%9B%A3%E7%9D%A3)
